"FullDomainName","IPAddress","Make","Model","ClientVersion","OSDescription","LastSyncTime","LastReportedStatusTime"
"pc001195.alkaloidad.local","10.10.42.29","Dell Inc.","Latitude 5510","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:40:17","05.3.2025 06:42:23"
"pcanf0145.alkaloidad.local","10.10.41.165","Dell Inc.","Latitude 5520","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 10:46:36","05.3.2025 10:55:39"
"pc001154.alkaloidad.local","10.10.40.35","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 08:03:59","05.3.2025 08:04:01"
"pcanf1043.alkaloidad.local","10.10.41.121","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 06:37:22","04.3.2025 06:46:09"
"pcanf1050.alkaloidad.local","10.10.40.180","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 06:35:38","04.3.2025 06:39:44"
"pcanf1045.alkaloidad.local","10.10.40.11","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 05:52:17","05.3.2025 06:01:39"
"pcauz1111.alkaloidad.local","10.10.1.40","Dell Inc.","Latitude 5520","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 08:34:33","05.3.2025 08:43:25"
"pcakkf3069.alkaloidad.local","10.10.40.201","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 05:55:10","05.3.2025 06:04:51"
"pcanf0022.alkaloidad.local","10.10.41.226","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 12:08:12","04.3.2025 12:15:44"
"pcauz6123.alkaloidad.local","10.30.4.61","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:34:03","05.3.2025 06:36:02"
"pc001293.alkaloidad.local","10.10.16.55","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 02:04:07","05.3.2025 02:13:18"
"pcauz14029.alkaloidad.local","10.15.55.10","Dell Inc.","Latitude 7420","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 01:13:02","05.3.2025 01:21:21"
"pc001284.alkaloidad.local","10.10.40.223","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:38:28","05.3.2025 06:43:20"
"pc000464.alkaloidad.local","10.10.40.147","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:38:58","04.3.2025 13:22:16"
"pcainst1120.alkaloidad.local","10.30.10.222","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:39:16","05.3.2025 06:48:24"
"pcbr0020.alkaloidad.local","10.10.41.28","Dell Inc.","Latitude 5400","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 08:43:39","05.3.2025 09:37:52"
"pc000856.alkaloidad.local","10.10.41.179","Dell Inc.","Latitude 5520","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:45:37","05.3.2025 06:48:30"
"pcainst0043.alkaloidad.local","10.10.41.67","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:30:30","04.3.2025 17:20:31"
"pc000109.alkaloidad.local","10.10.40.2","Dell Inc.","Latitude 5520","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 11:09:59","05.3.2025 04:59:47"
"pc001307.alkaloidad.local","10.10.40.205","Dell Inc.","Latitude 5590","10.0.19041.5438","Windows 10 Enterprise","03.3.2025 09:37:43","03.3.2025 09:45:58"
"pcanf1048.alkaloidad.local","10.10.40.1","Dell Inc.","Latitude E5570","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 02:36:52","05.3.2025 02:45:03"
"pcainst1065.alkaloidad.local","10.10.82.18","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 17:35:30","04.3.2025 06:36:59"
"pcauz4105.alkaloidad.local","10.10.41.169","Dell Inc.","Latitude 5420","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:20:20","05.3.2025 07:20:22"
"pc000041.alkaloidad.local","10.10.41.234","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:28:03","05.3.2025 06:36:50"
"pc000602.alkaloidad.local","10.30.6.131","Dell Inc.","Latitude 5500","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 08:54:20","04.3.2025 08:18:14"
"pcba0002.alkaloidad.local","10.10.55.12","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 06:32:08","04.3.2025 06:40:56"
"pcappz1032.alkaloidad.local","10.10.16.81","Dell Inc.","Latitude 7420","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 07:34:22","05.3.2025 07:43:21"
"pc000221.alkaloidad.local","10.10.41.6","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:36:27","05.3.2025 06:45:15"
"pcait0045.alkaloidad.local","10.10.64.60","Dell Inc.","Latitude 5420","1309.2409.26012.0","Windows 10 Pro","05.3.2025 10:54:36","23.12.2024 09:03:24"
"rsaeromatic2.alkaloidad.local","10.10.133.6","VMware, Inc.","VMware7,1","10.0.19041.1682","Windows 10 Pro","05.3.2025 02:49:03","05.3.2025 02:57:07"
"pc000952.alkaloidad.local","10.10.16.45","Dell Inc.","Latitude 5520","1309.2410.10022.0","Windows 10 Enterprise","05.3.2025 10:54:11","16.9.2022 05:36:43"
"pcampmpp0023.alkaloidad.local","10.10.42.57","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:02:38","05.3.2025 07:11:43"
"pc000297.alkaloidad.local","10.10.8.21","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:42:16","05.3.2025 06:45:45"
"pcauz10052.alkaloidad.local","10.10.8.29","Dell Inc.","Latitude 5500","10.0.19041.5198","Windows 10 Enterprise","07.2.2025 06:45:45","06.2.2025 06:46:18"
"pcamv0014.alkaloidad.local","10.10.16.17","Dell Inc.","Latitude 5520","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 03:54:11","05.3.2025 03:54:14"
"pcampmpp0024.alkaloidad.local","10.10.41.73","Dell Inc.","Latitude 5520","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:03:59","05.3.2025 07:06:06"
"pc001169.alkaloidad.local","10.30.4.29","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:32:13","05.3.2025 06:38:35"
"pc000655.alkaloidad.local","10.30.0.46","Dell Inc.","Latitude 7420","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 01:12:18","04.3.2025 07:53:36"
"pcauz7017.alkaloidad.local","10.10.6.73","Dell Inc.","OptiPlex 5060","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 08:06:31","05.3.2025 08:14:59"
"pc001286.alkaloidad.local","10.10.1.3","Dell Inc.","Latitude 5420","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:51:54","05.3.2025 06:55:46"
"pcanf2087.alkaloidad.local","10.10.12.43","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:41:52","05.3.2025 06:51:39"
"pcampmpp1017.alkaloidad.local","10.10.55.12","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:38:01","05.3.2025 07:46:51"
"ipcainst1010.alkaloidad.local","10.10.35.245","Dell Inc.","OptiPlex 7090","10.0.19041.3570","Windows 10 Enterprise","05.3.2025 02:12:38","05.3.2025 02:20:41"
"ipcainst1002.alkaloidad.local","10.10.35.253","Dell Inc.","OptiPlex 7050","10.0.15063.1235","Windows 10 Enterprise","27.2.2025 12:28:16","27.2.2025 12:36:19"
"pcakot0001.alkaloidad.local","10.10.9.129","Dell Inc.","OptiPlex 5090","10.0.19041.4355","Windows 10 Enterprise","05.3.2025 03:55:15","05.3.2025 03:55:17"
"pcanf0151.alkaloidad.local","10.10.41.202","Dell Inc.","OptiPlex 5090","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 01:16:06","05.3.2025 01:24:12"
"pc000116.alkaloidad.local","10.10.40.87","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:08:49","05.3.2025 06:17:49"
"pcakkf1070.alkaloidad.local","10.10.12.33","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:17:54","05.3.2025 06:26:43"
"pcakkf1069.alkaloidad.local","10.10.40.234","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","03.3.2025 12:26:45","03.3.2025 12:34:55"
"pc000099.alkaloidad.local","10.10.41.143","Dell Inc.","Latitude 5520","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 07:44:20","10.2.2025 10:00:46"
"pc000357.alkaloidad.local","10.10.40.219","Dell Inc.","Latitude 5520","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 11:10:24","03.3.2025 06:42:33"
"pc000215.alkaloidad.local","10.10.41.13","Dell Inc.","Latitude 5520","1309.2409.26012.0","Windows 10 Enterprise","25.2.2025 03:13:45","25.2.2025 03:21:56"
"pcait0938.alkaloidad.local","10.10.40.216","Dell Inc.","Latitude 5520","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:49:16","05.3.2025 07:02:07"
"pc000091.alkaloidad.local","10.10.41.198","Dell Inc.","Latitude 5520","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 08:51:02","03.3.2025 10:01:50"
"pc000278.alkaloidad.local","10.30.4.47","Dell Inc.","Latitude 5520","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:38:29","05.3.2025 06:47:36"
"pc000131.alkaloidad.local","10.10.14.6","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 10:44:13","05.3.2025 10:52:21"
"pc000401.alkaloidad.local","10.10.41.207","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:10:14","05.3.2025 07:19:40"
"pc000473.alkaloidad.local","10.10.40.134","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:27:41","05.3.2025 06:36:32"
"pcampmpp1018.alkaloidad.local","10.10.16.50","Dell Inc.","Latitude 7420","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:43:43","04.3.2025 06:47:55"
"pc000419.alkaloidad.local","10.30.17.134","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:23:57","05.3.2025 06:29:20"
"pcainst1085.alkaloidad.local","10.10.40.220","Dell Inc.","Latitude 5590","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 11:06:13","05.3.2025 11:09:22"
"pcakkf1068.alkaloidad.local","10.10.113.6","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:48:41","05.3.2025 06:57:28"
"pcauz13003.alkaloidad.local","10.10.41.213","Dell Inc.","Latitude 7420","10.0.19041.4355","Windows 10 Enterprise","05.3.2025 10:30:18","05.3.2025 07:00:37"
"pcait0354.alkaloidad.local","10.10.40.153","Dell Inc.","Latitude 5500","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:25:41","05.3.2025 06:27:40"
"pc000138.alkaloidad.local","10.10.41.40","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 06:35:02","04.3.2025 06:43:50"
"pc000822.alkaloidad.local","10.30.101.191","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:02:59","05.3.2025 06:11:46"
"pc000019.alkaloidad.local","10.30.0.31","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 05:44:40","05.3.2025 05:53:26"
"pc000355.alkaloidad.local","10.10.40.193","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 09:54:40","05.3.2025 10:03:06"
"pc000038.alkaloidad.local","10.10.40.89","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:10:13","05.3.2025 06:10:15"
"pc000064.alkaloidad.local","10.10.16.58","Dell Inc.","Latitude 5520","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 07:25:56","05.3.2025 07:34:44"
"pc001178.alkaloidad.local","10.10.12.65","Dell Inc.","Latitude 5520","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 04:49:20","05.3.2025 04:51:29"
"pc000353.alkaloidad.local","10.10.40.200","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:38:01","05.3.2025 06:46:24"
"pcakkf1064.alkaloidad.local","10.10.40.207","Dell Inc.","Latitude 5520","10.0.19041.5198","Windows 10 Enterprise","11.2.2025 07:29:30","11.2.2025 07:40:54"
"pc000241.alkaloidad.local","10.10.40.211","Dell Inc.","Latitude 5520","1309.2410.30012.0","Windows 10 Enterprise","05.3.2025 06:56:12","05.3.2025 07:11:13"
"pc000248.alkaloidad.local","10.10.82.11","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 18:24:05","04.3.2025 07:22:16"
"pcakkf1072.alkaloidad.local","10.10.41.23","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:46:04","05.3.2025 06:55:19"
"pcait0971.alkaloidad.local","10.15.55.11","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","03.3.2025 21:43:22","03.3.2025 21:52:07"
"pc000472.alkaloidad.local","10.10.42.41","Dell Inc.","Latitude 5520","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 06:06:56","05.3.2025 06:15:43"
"pcauz8029.alkaloidad.local","10.10.41.236","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:44:39","05.3.2025 06:49:06"
"pc001147.alkaloidad.local","10.10.40.118","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 05:58:42","05.3.2025 06:07:33"
"pc000451.alkaloidad.local","10.30.17.135","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:30:12","05.3.2025 06:38:59"
"pcappz2050.alkaloidad.local","10.10.16.65","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:20:54","05.3.2025 06:29:23"
"pc000649.alkaloidad.local","10.30.0.58","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:37:50","05.3.2025 06:41:50"
"pc000162.alkaloidad.local","10.10.41.175","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:10:24","05.3.2025 06:19:16"
"pc000203.alkaloidad.local","10.30.4.41","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:57:52","28.2.2025 13:24:40"
"pcaitalktv.alkaloidad.local","10.10.23.10","VMware, Inc.","VMware Virtual Platform","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 02:08:00","05.3.2025 02:16:05"
"pc000094.alkaloidad.local","10.10.40.245","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:16:05","05.3.2025 06:25:07"
"pcauz9049.alkaloidad.local","10.10.41.41","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:50:19","05.3.2025 06:59:40"
"pcappz2052.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5420","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 07:25:26","05.3.2025 07:25:29"
"pcakkf3070.alkaloidad.local","10.10.41.15","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:49:47","05.3.2025 07:43:06"
"pcamen0007.alkaloidad.local","10.10.64.52","Dell Inc.","OptiPlex 5090","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 02:33:57","05.3.2025 02:42:42"
"pckons1026.alkaloidad.local","10.30.2.161","Dell Inc.","Latitude 7430","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 08:21:46","05.3.2025 08:30:45"
"pcainv1027.alkaloidad.local","10.10.84.10","Dell Inc.","Latitude 5520","10.0.19041.4717","Windows 10 Enterprise","01.3.2025 13:44:50","25.2.2025 11:06:20"
"pc000024.alkaloidad.local","10.30.4.13","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 09:22:43","05.3.2025 09:31:34"
"pc000010.alkaloidad.local","10.10.6.110","Dell Inc.","Latitude 5420","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 08:09:54","04.3.2025 08:18:53"
"pc000014.alkaloidad.local","10.10.41.239","Dell Inc.","Latitude 5580","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 06:26:28","05.3.2025 06:35:17"
"pc000015.alkaloidad.local","10.10.1.209","Dell Inc.","Latitude 5420","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:42:30","05.3.2025 06:44:42"
"pc000027.alkaloidad.local","10.10.16.4","Dell Inc.","Latitude 7420","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 09:00:15","05.3.2025 09:09:04"
"pc000035.alkaloidad.local","10.10.40.63","Dell Inc.","Latitude 5490","10.0.19041.4717","Windows 10 Enterprise","18.2.2025 14:04:19","09.1.2025 12:23:28"
"pc000416.alkaloidad.local","10.30.4.9","Dell Inc.","Latitude 5500","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:30:06","05.3.2025 06:33:20"
"pc000029.alkaloidad.local","10.10.12.37","Dell Inc.","OptiPlex 5040","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:39:28","05.3.2025 06:46:36"
"pc000048.alkaloidad.local","10.10.42.18","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 11:09:34","05.3.2025 01:03:32"
"pc000044.alkaloidad.local","10.10.41.135","Dell Inc.","Latitude 5580","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 07:36:07","05.3.2025 07:45:21"
"pc000103.alkaloidad.local","10.10.42.114","Dell Inc.","Latitude 5580","1023.725.1162.0","Windows 10 Enterprise","05.3.2025 07:44:25","05.3.2025 08:15:23"
"pc000055.alkaloidad.local","10.10.64.51","Dell Inc.","Latitude 5500","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:38:45","05.3.2025 06:47:33"
"pc000052.alkaloidad.local","10.10.41.255","Dell Inc.","Latitude 5520","1309.2412.6022.0","Windows 10 Enterprise","04.3.2025 09:11:55","04.3.2025 07:28:28"
"pc000054.alkaloidad.local","10.10.41.47","Dell Inc.","Latitude 5580","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 06:13:05","19.9.2024 09:17:52"
"pc000107.alkaloidad.local","10.10.40.81","Dell Inc.","Latitude 5580","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 02:12:33","05.3.2025 02:20:44"
"pc000058.alkaloidad.local","10.10.40.120","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:27:04","04.2.2025 07:54:48"
"pc000063.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 06:32:41","03.3.2025 06:20:25"
"pc000110.alkaloidad.local","10.10.40.45","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:06:35","05.3.2025 06:15:34"
"ipcainst1018.alkaloidad.local","10.10.35.237","Dell Inc.","OptiPlex 7050","10.0.15063.1779","Windows 10 Enterprise","05.3.2025 09:41:47","05.3.2025 09:49:50"
"ipcainst1017.alkaloidad.local","10.10.35.238","Dell Inc.","OptiPlex 7050","10.0.15063.1779","Windows 10 Enterprise","05.3.2025 07:45:56","05.3.2025 07:54:00"
"ipcainst1001.alkaloidad.local","10.10.35.254","Dell Inc.","OptiPlex 7050","10.0.15063.1779","Windows 10 Enterprise","03.3.2025 07:11:06","02.3.2025 23:45:28"
"ipcainst1013.alkaloidad.local","10.10.35.242","Dell Inc.","OptiPlex 7050","10.0.15063.1779","Windows 10 Enterprise","05.3.2025 11:06:12","05.3.2025 00:57:40"
"pc000062.alkaloidad.local","10.10.113.1","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 05:58:16","05.3.2025 06:07:12"
"pc000070.alkaloidad.local","10.10.65.10","Dell Inc.","Latitude E5570","10.0.19041.5198","Windows 10 Enterprise","19.2.2025 07:28:05","19.2.2025 07:30:22"
"pcanf2094.alkaloidad.local","10.10.12.93","Dell Inc.","OptiPlex 5070","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 01:20:05","24.2.2025 08:08:40"
"pcainst1112.alkaloidad.local","10.10.40.237","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 10:00:04","05.3.2025 10:38:38"
"pc000281.alkaloidad.local","10.10.42.97","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","03.3.2025 13:03:55","03.3.2025 13:12:49"
"pc000080.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5530","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 10:08:12","05.3.2025 10:16:58"
"pcauz1093.alkaloidad.local","10.10.41.245","Dell Inc.","Latitude 5590","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 01:57:50","05.3.2025 02:35:06"
"pcait0926.alkaloidad.local","10.30.10.63","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:42:47","05.3.2025 06:51:33"
"pcakkf1031.alkaloidad.local","10.10.55.12","Dell Inc.","Latitude 5580","10.0.19041.5198","Windows 10 Enterprise","27.2.2025 07:00:02","27.2.2025 07:23:09"
"pc000087.alkaloidad.local","10.30.0.51","Dell Inc.","OptiPlex 790","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 05:09:18","05.3.2025 05:18:06"
"ipcainst1026.alkaloidad.local","10.10.35.220","Dell Inc.","OptiPlex 7090","10.0.19041.2075","Windows 10 Enterprise","05.3.2025 01:40:06","05.3.2025 01:48:11"
"pc000667.alkaloidad.local","10.10.41.107","Dell Inc.","Latitude 5490","10.0.19041.5198","Windows 10 Enterprise","06.2.2025 07:39:39","03.2.2025 13:19:51"
"pc000608.alkaloidad.local","10.10.41.159","Dell Inc.","Latitude 5500","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:47:11","05.3.2025 06:47:18"
"ipcakkf1010.alkaloidad.local","10.10.35.137","Dell Inc.","OptiPlex 7040","10.0.19041.4717","Windows 10 Enterprise","03.3.2025 09:49:06","03.3.2025 09:57:11"
"pc000207.alkaloidad.local","10.10.1.25","Dell Inc.","Latitude 5500","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 02:59:32","05.3.2025 03:07:59"
"ipcainst0009.alkaloidad.local","10.10.35.222","Dell Inc.","OptiPlex 7090","10.0.19041.2193","Windows 10 Enterprise","03.3.2025 00:45:00","03.3.2025 00:53:02"
"pc000209.alkaloidad.local","10.10.55.12","Dell Inc.","Latitude 7430","10.0.19041.5198","Windows 10 Enterprise","03.3.2025 20:07:04","03.3.2025 20:12:43"
"pc000211.alkaloidad.local","10.10.12.48","Dell Inc.","OptiPlex 7020","10.0.19041.5198","Windows 10 Enterprise","28.2.2025 12:27:57","28.2.2025 12:36:03"
"pc000601.alkaloidad.local","10.10.1.32","Dell Inc.","Latitude 5500","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:05:29","28.2.2025 12:45:01"
